net,epoch,model,avg_psnr,avg_ssim
net3,89,DehazeNet_epoch89.pth,19.712874025076488,0.8676415075656373
net3,90,DehazeNet_epoch90.pth,20.02580050020155,0.8728603297629012
net3,91,DehazeNet_epoch91.pth,19.911079556218112,0.8719161237605852
net3,92,DehazeNet_epoch92.pth,20.020778915334944,0.8701916881484483
net3,93,DehazeNet_epoch93.pth,19.997638231685293,0.8735840987388036
net3,94,DehazeNet_epoch94.pth,19.989276040590877,0.8732795258508836
net3,95,DehazeNet_epoch95.pth,19.935590318529318,0.8722344734105081
net3,96,DehazeNet_epoch96.pth,19.905481162666703,0.8729334952593565
net3,97,DehazeNet_epoch97.pth,19.66258248761741,0.8670867355854045
net3,98,DehazeNet_epoch98.pth,20.03718459918915,0.8732566477835835
net3,99,DehazeNet_epoch99.pth,20.0831745934266,0.872866210131774
net3,100,DehazeNet_epoch100.pth,20.100760243238867,0.8708427450028051
net3,101,DehazeNet_epoch101.pth,20.06301958152759,0.8730497228658052
net3,102,DehazeNet_epoch102.pth,19.894695183331887,0.873329886667885
net3,103,DehazeNet_epoch103.pth,19.95306504969208,0.8730654288685771
net3,104,DehazeNet_epoch104.pth,19.767333326865078,0.8696889538751439
net3,105,DehazeNet_epoch105.pth,19.75498059732668,0.8603825511615171
net3,106,DehazeNet_epoch106.pth,19.922403802018376,0.8736017345984645
net3,107,DehazeNet_epoch107.pth,19.90880518560944,0.8738521121668394
net3,108,DehazeNet_epoch108.pth,20.064690529012378,0.8736117239414195
net3,109,DehazeNet_epoch109.pth,19.745241370773762,0.868383914421065
net3,110,DehazeNet_epoch110.pth,20.11620624294763,0.8740219824132859
net3,111,DehazeNet_epoch111.pth,20.10125832526296,0.8727166455222909
net3,112,DehazeNet_epoch112.pth,20.10760619120238,0.8724014466506078
net3,113,DehazeNet_epoch113.pth,19.71312426876962,0.8708314867010113
net3,114,DehazeNet_epoch114.pth,19.659970991440893,0.8618513867532305
net3,115,DehazeNet_epoch115.pth,20.0296105187222,0.8735609561274472
net3,116,DehazeNet_epoch116.pth,19.935748901924153,0.871006935844822
net3,117,DehazeNet_epoch117.pth,20.06485397981601,0.871113593159377
net3,118,DehazeNet_epoch118.pth,19.97842211541201,0.8745378839468789
net3,119,DehazeNet_epoch119.pth,20.085252863337786,0.8727572379449321
net3,120,DehazeNet_epoch120.pth,19.909149503673543,0.8741829771028037
net3,121,DehazeNet_epoch121.pth,19.963817823897923,0.8692405296985847
net3,122,DehazeNet_epoch122.pth,20.017608780298662,0.8748484021347736
net3,123,DehazeNet_epoch123.pth,19.896429409396106,0.8702102490229064
net3,124,DehazeNet_epoch124.pth,19.973910320367498,0.8753444611946716
net3,125,DehazeNet_epoch125.pth,20.049535740649294,0.8750015182887049
net3,126,DehazeNet_epoch126.pth,20.067569637690543,0.8758152792476821
net3,127,DehazeNet_epoch127.pth,19.432554126477505,0.8676995027657547
net3,128,DehazeNet_epoch128.pth,19.49643039755793,0.8651750114469696
net3,129,DehazeNet_epoch129.pth,20.061000919757944,0.8713448351822364
net3,130,DehazeNet_epoch130.pth,19.672290105408788,0.8699000705655872
net3,131,DehazeNet_epoch131.pth,20.122139163300496,0.8749593357794998
net3,132,DehazeNet_epoch132.pth,20.078077003536556,0.8731218676302345
net3,133,DehazeNet_epoch133.pth,19.669504463484614,0.8660557691197905
net3,134,DehazeNet_epoch134.pth,20.07779799144228,0.8745395312133571
net3,135,DehazeNet_epoch135.pth,20.00568866532643,0.8723718691027216
net3,136,DehazeNet_epoch136.pth,19.9171608779477,0.8746434570491691
net3,137,DehazeNet_epoch137.pth,19.81241509423526,0.8731205226302584
net3,138,DehazeNet_epoch138.pth,19.770159583654518,0.8719003809595474
net3,139,DehazeNet_epoch139.pth,19.90152000497367,0.8741417255211608
net3,140,DehazeNet_epoch140.pth,19.865538233654277,0.8740288565539646
net3,141,DehazeNet_epoch141.pth,19.87038320001461,0.8734798393534915
net3,142,DehazeNet_epoch142.pth,20.05311644182062,0.8716190302121556
net3,143,DehazeNet_epoch143.pth,20.093149288427238,0.8749771315421848
net3,144,DehazeNet_epoch144.pth,20.01917369421633,0.8749774427225527
net3,145,DehazeNet_epoch145.pth,19.884501071595434,0.8712221826164275
net3,146,DehazeNet_epoch146.pth,19.902965909831565,0.8712990886571209
net3,147,DehazeNet_epoch147.pth,19.842036559065118,0.8738654593143037
net3,148,DehazeNet_epoch148.pth,19.857754525258926,0.8748928500577265
net3,149,DehazeNet_epoch149.pth,20.135508249094993,0.8736607197246061
net3,150,DehazeNet_epoch150.pth,20.032660327020757,0.8740056182949414
net3,151,DehazeNet_epoch151.pth,20.135757761639358,0.8741842646247429
net3,152,DehazeNet_epoch152.pth,20.14426844003997,0.8745958709585623
net3,153,DehazeNet_epoch153.pth,19.715789764237787,0.8712965824398131
net3,154,DehazeNet_epoch154.pth,20.138093987018475,0.8728306585250198
net3,155,DehazeNet_epoch155.pth,19.950522757997174,0.8752334717314575
net3,156,DehazeNet_epoch156.pth,19.961741737233083,0.8756475854353254
net3,157,DehazeNet_epoch157.pth,19.910602383424358,0.8709190201465191
net3,158,DehazeNet_epoch158.pth,19.96165558438847,0.8756033877664187
net3,159,DehazeNet_epoch159.pth,20.122981499321664,0.8717790780742394
net3,160,DehazeNet_epoch160.pth,19.810390989160627,0.8744012459829356
net3,161,DehazeNet_epoch161.pth,20.051250328049242,0.8756496900318066
net3,162,DehazeNet_epoch162.pth,20.102393203429898,0.8747459646064705
net3,163,DehazeNet_epoch163.pth,19.998384382797234,0.8664335817565676
net3,164,DehazeNet_epoch164.pth,19.932836060570782,0.8748817991200746
net3,165,DehazeNet_epoch165.pth,20.07099664895816,0.875415888467444
net3,166,DehazeNet_epoch166.pth,19.78956393982528,0.8750005599139888
net3,167,DehazeNet_epoch167.pth,19.968203391884995,0.8759204237093008
net3,168,DehazeNet_epoch168.pth,19.918309635008658,0.8750313406548687
net3,169,DehazeNet_epoch169.pth,20.032556423018892,0.8757056391569089
net3,170,DehazeNet_epoch170.pth,19.84986581032659,0.8752096532562964
net3,171,DehazeNet_epoch171.pth,20.125339108825173,0.8757381880529804
net3,172,DehazeNet_epoch172.pth,20.006971255276657,0.874600173612959
net3,173,DehazeNet_epoch173.pth,20.05850179917696,0.8755638228928737
net3,174,DehazeNet_epoch174.pth,19.92036008360354,0.8738061298664986
net3,175,DehazeNet_epoch175.pth,20.0363870965624,0.8699720412761063
net3,176,DehazeNet_epoch176.pth,20.049411352715303,0.8760228265758832
net3,177,DehazeNet_epoch177.pth,20.048382063988846,0.8746308254257525
net3,178,DehazeNet_epoch178.pth,19.893473887122127,0.873052257265636
net3,179,DehazeNet_epoch179.pth,19.984534656189545,0.8764208763112382
net3,180,DehazeNet_epoch180.pth,19.852843346697856,0.8702949268613588
net3,181,DehazeNet_epoch181.pth,20.05795779401429,0.8761565578941823
net3,182,DehazeNet_epoch182.pth,19.87631990644533,0.873004993833117
net3,183,DehazeNet_epoch183.pth,20.031303004489416,0.8742818331452122
net3,184,DehazeNet_epoch184.pth,19.94104665453989,0.8744239406849631
net3,185,DehazeNet_epoch185.pth,19.603017758018737,0.8705074193776549
net3,186,DehazeNet_epoch186.pth,19.946162873130376,0.8759957791944868
net3,187,DehazeNet_epoch187.pth,20.151606916822406,0.8744398547474962
net3,188,DehazeNet_epoch188.pth,20.011268638360797,0.8762639171483319
net3,189,DehazeNet_epoch189.pth,20.109654003226684,0.8738284906215292
net3,190,DehazeNet_epoch190.pth,19.9322641244475,0.8741343086284175
net3,191,DehazeNet_epoch191.pth,20.08314623612732,0.8763887655261995
net3,192,DehazeNet_epoch192.pth,19.8591364063657,0.867136691512168
net3,193,DehazeNet_epoch193.pth,19.512797521294807,0.8670745821605725
net3,194,DehazeNet_epoch194.pth,19.89599824372835,0.8756097785907413
net3,195,DehazeNet_epoch195.pth,19.906222039213798,0.8762948138887146
net3,196,DehazeNet_epoch196.pth,20.063329719116624,0.874537618011584
net3,197,DehazeNet_epoch197.pth,20.11035341490786,0.8758863899341303
net3,198,DehazeNet_epoch198.pth,20.05025529409427,0.8728514869994582
net3,199,DehazeNet_epoch199.pth,20.041218945988433,0.8750508864965786
