net,epoch,model,avg_psnr,avg_ssim
net3,0,DehazeNet_epoch0.pth,18.543214453614812,0.8273159514616679
net3,1,DehazeNet_epoch1.pth,18.939908428133297,0.8466470127886122
net3,2,DehazeNet_epoch2.pth,19.074397156095742,0.852525097352487
net3,3,DehazeNet_epoch3.pth,18.988790018923986,0.8568802016812402
net3,4,DehazeNet_epoch4.pth,18.972942085897337,0.8599781883848799
net3,5,DehazeNet_epoch5.pth,19.162652166860877,0.8619527025623722
net3,6,DehazeNet_epoch6.pth,19.005440424711683,0.8601178870246455
net3,7,DehazeNet_epoch7.pth,19.186538996331652,0.863316453135646
net3,8,DehazeNet_epoch8.pth,19.157531996130494,0.862003893047959
net3,9,DehazeNet_epoch9.pth,19.284261802174335,0.8650424775776563
net3,10,DehazeNet_epoch10.pth,19.302515518116536,0.8624642715678439
net3,11,DehazeNet_epoch11.pth,19.228153345678624,0.8655491289016124
net3,12,DehazeNet_epoch12.pth,19.474197899522228,0.8648189327439985
net3,13,DehazeNet_epoch13.pth,19.390216424347933,0.8652586450686565
net3,14,DehazeNet_epoch14.pth,19.2805811017502,0.8660362646863744
net3,15,DehazeNet_epoch15.pth,19.370331310457253,0.8655850560039848
net3,16,DehazeNet_epoch16.pth,19.318457474025575,0.8640385972665953
net3,17,DehazeNet_epoch17.pth,19.281913450761945,0.8672914036043413
net3,18,DehazeNet_epoch18.pth,19.24515841466294,0.8649123706318833
net3,19,DehazeNet_epoch19.pth,19.32064308081479,0.867776929795205
net3,20,DehazeNet_epoch20.pth,19.21499099807064,0.8664736241191715
net3,21,DehazeNet_epoch21.pth,19.51310334249839,0.8665321195149446
net3,22,DehazeNet_epoch22.pth,19.2389784509284,0.8664473041340157
net3,23,DehazeNet_epoch23.pth,19.189357177689548,0.8672040849476605
net3,24,DehazeNet_epoch24.pth,19.456518421989816,0.8673903324582555
net3,25,DehazeNet_epoch25.pth,19.25003368234368,0.8675879715262232
net3,26,DehazeNet_epoch26.pth,19.191061885873,0.8650772593341194
net3,27,DehazeNet_epoch27.pth,19.38294311480349,0.8686562666484902
net3,28,DehazeNet_epoch28.pth,19.32689177801146,0.8688958761570332
net3,29,DehazeNet_epoch29.pth,19.248514740977008,0.8681455397450769
net3,30,DehazeNet_epoch30.pth,19.36223266889389,0.8690976941430414
net3,31,DehazeNet_epoch31.pth,19.31023213843714,0.8687122194497315
net3,32,DehazeNet_epoch32.pth,19.333317204102602,0.8689079422492523
net3,33,DehazeNet_epoch33.pth,19.40623720962362,0.8686150164157898
net3,34,DehazeNet_epoch34.pth,19.47301858752996,0.8697313456325321
net3,35,DehazeNet_epoch35.pth,19.418128431363503,0.8687486333233697
net3,36,DehazeNet_epoch36.pth,19.37985703512165,0.8650773386279861
net3,37,DehazeNet_epoch37.pth,19.427985566513172,0.8698783419332705
net3,38,DehazeNet_epoch38.pth,19.178542505250846,0.8668979779855387
net3,39,DehazeNet_epoch39.pth,19.272132646442646,0.8692962569040101
net3,40,DehazeNet_epoch40.pth,19.410981966342536,0.8699671960807778
net3,41,DehazeNet_epoch41.pth,19.265844491573095,0.8688590839520112
net3,42,DehazeNet_epoch42.pth,19.529841098058974,0.8686842052070228
net3,43,DehazeNet_epoch43.pth,19.405364702964302,0.8705218505036008
net3,44,DehazeNet_epoch44.pth,19.286520451627844,0.8700073714012856
net3,45,DehazeNet_epoch45.pth,19.48168701286159,0.8708279016795937
net3,46,DehazeNet_epoch46.pth,19.514488679943092,0.8693599947937974
net3,47,DehazeNet_epoch47.pth,19.534505845686496,0.8709954172223657
net3,48,DehazeNet_epoch48.pth,19.55543752419753,0.8701355877342645
net3,49,DehazeNet_epoch49.pth,19.47338444072608,0.8702302536627909
net3,50,DehazeNet_epoch50.pth,19.460879149879172,0.869440450026347
net3,51,DehazeNet_epoch51.pth,19.60825406838741,0.8701473728075877
net3,52,DehazeNet_epoch52.pth,19.46809094651947,0.8711480707138985
net3,53,DehazeNet_epoch53.pth,19.319069813972963,0.8699314161702558
net3,54,DehazeNet_epoch54.pth,19.516320669442127,0.8714138699902428
net3,55,DehazeNet_epoch55.pth,19.673922097801317,0.8682199252379669
net3,56,DehazeNet_epoch56.pth,19.528863759476465,0.8702650438319217
net3,57,DehazeNet_epoch57.pth,19.57180403098282,0.8696900571848418
net3,58,DehazeNet_epoch58.pth,19.381590042023745,0.870409775245655
net3,59,DehazeNet_epoch59.pth,19.59496843389341,0.870162587534558
net3,60,DehazeNet_epoch60.pth,19.43163736278426,0.8710261516205899
net3,61,DehazeNet_epoch61.pth,18.895256920553336,0.8523249215072578
net3,62,DehazeNet_epoch62.pth,19.496920510736857,0.8702965634124534
net3,63,DehazeNet_epoch63.pth,19.386562425151187,0.8708706132702164
net3,64,DehazeNet_epoch64.pth,19.388973649908547,0.868536346518361
net3,65,DehazeNet_epoch65.pth,18.837548122079582,0.8553487024269065
net3,66,DehazeNet_epoch66.pth,19.65215367761879,0.8697854684399174
net3,67,DehazeNet_epoch67.pth,19.402723501361802,0.8700711323513283
net3,68,DehazeNet_epoch68.pth,19.535957941378225,0.8712294841254199
net3,69,DehazeNet_epoch69.pth,19.58723234055654,0.866946977836353
net3,70,DehazeNet_epoch70.pth,19.240110298599934,0.8689177287472142
net3,71,DehazeNet_epoch71.pth,19.469447156343676,0.8682490895102332
net3,72,DehazeNet_epoch72.pth,19.54709048576463,0.8677113069010688
net3,73,DehazeNet_epoch73.pth,19.203670815995487,0.8674086482078582
net3,74,DehazeNet_epoch74.pth,19.205463341711692,0.8684764036067852
net3,75,DehazeNet_epoch75.pth,19.58684020429982,0.8701270708629677
net3,76,DehazeNet_epoch76.pth,19.46700821288666,0.8707698797499454
net3,77,DehazeNet_epoch77.pth,19.44012596364565,0.8711400074703438
net3,78,DehazeNet_epoch78.pth,19.52902331963924,0.8715878497730862
net3,79,DehazeNet_epoch79.pth,19.436746911978304,0.8708632409095287
net3,80,DehazeNet_epoch80.pth,19.65986098998906,0.8711839725782683
net3,81,DehazeNet_epoch81.pth,19.395898928333107,0.8703806376433348
net3,82,DehazeNet_epoch82.pth,19.266951999692612,0.8647177286811538
net3,83,DehazeNet_epoch83.pth,19.55398447225726,0.8715699740179308
net3,84,DehazeNet_epoch84.pth,19.727195704063817,0.8684911132157147
net3,85,DehazeNet_epoch85.pth,19.656766006469255,0.8712929273928488
net3,86,DehazeNet_epoch86.pth,19.330927421422867,0.8631274219270464
net3,87,DehazeNet_epoch87.pth,19.46104115012763,0.8710361233165672
net3,88,DehazeNet_epoch88.pth,19.507241044059935,0.8717135521504017
net3,89,DehazeNet_epoch89.pth,19.298644723375435,0.8659318687321546
net3,90,DehazeNet_epoch90.pth,19.614610666974585,0.8720673723323448
net3,91,DehazeNet_epoch91.pth,19.51527858643184,0.8707022745389719
net3,92,DehazeNet_epoch92.pth,19.619211852356447,0.8699497928371182
net3,93,DehazeNet_epoch93.pth,19.581249609976105,0.8727089137405724
net3,94,DehazeNet_epoch94.pth,19.559363878609176,0.8727067851865137
net3,95,DehazeNet_epoch95.pth,19.498480607854166,0.8710054718219005
net3,96,DehazeNet_epoch96.pth,19.478196677505082,0.871797511288831
net3,97,DehazeNet_epoch97.pth,19.205027946414912,0.8653772521066714
net3,98,DehazeNet_epoch98.pth,19.629006045648424,0.8723587008627566
net3,99,DehazeNet_epoch99.pth,19.679637970817,0.8723082197858049
net3,100,DehazeNet_epoch100.pth,19.719344568869506,0.8704682040560592
net3,101,DehazeNet_epoch101.pth,19.675665875897923,0.872413903534472
net3,102,DehazeNet_epoch102.pth,19.45465734302906,0.8725145466036506
net3,103,DehazeNet_epoch103.pth,19.52243257392659,0.8726246226895917
net3,104,DehazeNet_epoch104.pth,19.34223343704566,0.8682420714362128
net3,105,DehazeNet_epoch105.pth,19.35954309007354,0.8584996685609445
net3,106,DehazeNet_epoch106.pth,19.504649596033694,0.8731998652070612
net3,107,DehazeNet_epoch107.pth,19.51051502510167,0.8726416023166569
net3,108,DehazeNet_epoch108.pth,19.64229977584454,0.8725542580341553
net3,109,DehazeNet_epoch109.pth,19.312678218261265,0.8668577995028224
net3,110,DehazeNet_epoch110.pth,19.71646179389395,0.8729765627894912
net3,111,DehazeNet_epoch111.pth,19.710184763324456,0.8722140436117595
net3,112,DehazeNet_epoch112.pth,19.74119342187207,0.8718242037582684
net3,113,DehazeNet_epoch113.pth,19.271413243132194,0.8694337775280049
net3,114,DehazeNet_epoch114.pth,19.255722140151207,0.8599620180445032
net3,115,DehazeNet_epoch115.pth,19.603294252781136,0.8729677993852694
net3,116,DehazeNet_epoch116.pth,19.52584223114803,0.8696221128121033
net3,117,DehazeNet_epoch117.pth,19.686884540194633,0.8699534365066418
net3,118,DehazeNet_epoch118.pth,19.566467481641013,0.8733793901609587
net3,119,DehazeNet_epoch119.pth,19.71314248639302,0.8716395461523497
net3,120,DehazeNet_epoch120.pth,19.47021510912631,0.8733955890805394
net3,121,DehazeNet_epoch121.pth,19.58879517823738,0.8676892868630044
net3,122,DehazeNet_epoch122.pth,19.595004455397643,0.8741212578208836
net3,123,DehazeNet_epoch123.pth,19.473498326243288,0.8685874695832784
