net,epoch,model,avg_psnr,avg_ssim
net2,56,DehazeNet_epoch56.pth,19.14581805852601,0.8710699334099248
net2,57,DehazeNet_epoch57.pth,19.528006629517332,0.8735610671468206
net2,58,DehazeNet_epoch58.pth,19.42719064462894,0.8743729534986857
net2,59,DehazeNet_epoch59.pth,19.56848187867863,0.8720925524905399
net2,60,DehazeNet_epoch60.pth,19.581948557064763,0.8736519283718533
net2,61,DehazeNet_epoch61.pth,19.422950035153608,0.8741093726308496
net2,62,DehazeNet_epoch62.pth,19.438386412475413,0.8732911680971419
net2,63,DehazeNet_epoch63.pth,19.419778397756872,0.869525048259023
net2,64,DehazeNet_epoch64.pth,19.507631121750904,0.8735810667425543
net2,65,DehazeNet_epoch65.pth,19.520605526498738,0.8727305551787635
net2,66,DehazeNet_epoch66.pth,19.576761302232157,0.8714126443660056
net2,67,DehazeNet_epoch67.pth,19.416795956913578,0.8739214223307055
net2,68,DehazeNet_epoch68.pth,19.425312528188712,0.8722687268161678
net2,69,DehazeNet_epoch69.pth,19.233173825910647,0.873121738254845
net2,70,DehazeNet_epoch70.pth,19.6613631888782,0.8689417454513821
net2,71,DehazeNet_epoch71.pth,19.52302480390692,0.874001920790047
net2,72,DehazeNet_epoch72.pth,19.556793042380143,0.8740334699939083
net2,73,DehazeNet_epoch73.pth,19.541847386899455,0.8733292227094477
net2,74,DehazeNet_epoch74.pth,19.292758217954173,0.872229730969554
net2,75,DehazeNet_epoch75.pth,19.622995672748917,0.8735970376251457
net2,76,DehazeNet_epoch76.pth,19.522286520278623,0.8724790560053634
net2,77,DehazeNet_epoch77.pth,19.37422334366362,0.8750676109089149
net2,78,DehazeNet_epoch78.pth,19.595909335494152,0.8655241817027122
net2,79,DehazeNet_epoch79.pth,19.601011578027485,0.8664837290455509
net2,80,DehazeNet_epoch80.pth,19.371668122778374,0.8748954051249737
net2,81,DehazeNet_epoch81.pth,19.58406502449241,0.8734977466685397
net2,82,DehazeNet_epoch82.pth,19.499863605270967,0.8720866044362386
net2,83,DehazeNet_epoch83.pth,19.398056627429963,0.8742661698086484
net2,84,DehazeNet_epoch84.pth,19.564681244891542,0.8753954920623157
net2,85,DehazeNet_epoch85.pth,19.489099783302056,0.8744265849704858
net2,86,DehazeNet_epoch86.pth,19.651524478538718,0.8738191775731496
net2,87,DehazeNet_epoch87.pth,19.53795721377455,0.874887876622789
net2,88,DehazeNet_epoch88.pth,19.5758763615146,0.8747425053093407
net2,89,DehazeNet_epoch89.pth,19.315387247497167,0.8753182683382426
net2,90,DehazeNet_epoch90.pth,18.75295047397522,0.8642900444723822
net2,91,DehazeNet_epoch91.pth,19.416338364162698,0.8742630776759979
net2,92,DehazeNet_epoch92.pth,19.637976123912075,0.8726707889332069
net2,93,DehazeNet_epoch93.pth,19.52759050807713,0.8754532998269265
net2,94,DehazeNet_epoch94.pth,19.457171770486887,0.8744570674659969
net2,95,DehazeNet_epoch95.pth,19.138641022545453,0.8711682802683359
net2,96,DehazeNet_epoch96.pth,19.441768870909076,0.8747565932758339
net2,97,DehazeNet_epoch97.pth,19.673814474129475,0.8722577741494527
net2,98,DehazeNet_epoch98.pth,19.52219162809886,0.8753995492651656
net2,99,DehazeNet_epoch99.pth,19.367654121223165,0.8720972605415054
net2,100,DehazeNet_epoch100.pth,19.619664739667186,0.8745911187297469
net2,101,DehazeNet_epoch101.pth,19.66512264729026,0.8719568935123172
net2,102,DehazeNet_epoch102.pth,19.60688909401804,0.8742461399034456
net2,103,DehazeNet_epoch103.pth,19.264721106577383,0.8727242997339418
net2,104,DehazeNet_epoch104.pth,19.690075027172487,0.8706301557528483
net2,105,DehazeNet_epoch105.pth,19.0965431711966,0.8682961515836172
net2,106,DehazeNet_epoch106.pth,19.488291262016798,0.8757893284997186
net2,107,DehazeNet_epoch107.pth,19.66399273258882,0.874232924557305
net2,108,DehazeNet_epoch108.pth,19.226654060468977,0.8684039537732426
net2,109,DehazeNet_epoch109.pth,19.617912176424802,0.8746886660864165
net2,110,DehazeNet_epoch110.pth,19.390740345338354,0.8737260295941426
net2,111,DehazeNet_epoch111.pth,19.53783707551004,0.875967052217957
net2,112,DehazeNet_epoch112.pth,19.416434298338846,0.8745604291095868
net2,113,DehazeNet_epoch113.pth,19.63468052433001,0.8734161934635422
net2,114,DehazeNet_epoch114.pth,19.43873552652628,0.8758549981110089
net2,115,DehazeNet_epoch115.pth,18.781508516396975,0.8677536253933912
net2,116,DehazeNet_epoch116.pth,19.492767578371723,0.8757827154568605
net2,117,DehazeNet_epoch117.pth,19.580754843020003,0.8749645258988943
net2,118,DehazeNet_epoch118.pth,19.678075720742676,0.874128427263256
net2,119,DehazeNet_epoch119.pth,18.613340306467812,0.8621144134241778
net2,120,DehazeNet_epoch120.pth,19.645806543301866,0.8740225050065134
net2,121,DehazeNet_epoch121.pth,19.267728998530288,0.8736420421748309
net2,122,DehazeNet_epoch122.pth,19.57209955136797,0.8749938295171544
net2,123,DehazeNet_epoch123.pth,19.479067551569468,0.8759969505103858
net2,124,DehazeNet_epoch124.pth,19.369076697863928,0.8755102462477393
net2,125,DehazeNet_epoch125.pth,19.58144674550645,0.8754397385471218
net2,126,DehazeNet_epoch126.pth,19.339190504274338,0.8755275857699168
net2,127,DehazeNet_epoch127.pth,19.426150863321705,0.8764378476488937
net2,128,DehazeNet_epoch128.pth,19.6944474448827,0.8737777146968517
net2,129,DehazeNet_epoch129.pth,19.325890347668093,0.8740028567738958
net2,130,DehazeNet_epoch130.pth,19.63846791194919,0.8751271468502384
net2,131,DehazeNet_epoch131.pth,19.475887630983657,0.8767028450070917
net2,132,DehazeNet_epoch132.pth,19.572806463520674,0.8763996851336848
net2,133,DehazeNet_epoch133.pth,19.454608201666908,0.8763590286801886
net2,134,DehazeNet_epoch134.pth,19.709032456202213,0.8743541943239378
net2,135,DehazeNet_epoch135.pth,19.701390236587923,0.8739061307859373
net2,136,DehazeNet_epoch136.pth,19.264339039245996,0.8738414536307644
net2,137,DehazeNet_epoch137.pth,19.688029814084786,0.8737327309401782
net2,138,DehazeNet_epoch138.pth,19.484555092033563,0.8764094125938129
net2,139,DehazeNet_epoch139.pth,19.627073770282095,0.8757169479066068
net2,140,DehazeNet_epoch140.pth,19.683076950179036,0.8739284459236745
net2,141,DehazeNet_epoch141.pth,19.54481383951327,0.8766961576225044
net2,142,DehazeNet_epoch142.pth,19.525056360352156,0.876610114827409
net2,143,DehazeNet_epoch143.pth,19.526353622562297,0.8749543834436644
net2,144,DehazeNet_epoch144.pth,19.588175112031617,0.8765153360438418
net2,145,DehazeNet_epoch145.pth,19.712360398293033,0.8743334795917954
net2,146,DehazeNet_epoch146.pth,19.521895142074378,0.8758547749068286
net2,147,DehazeNet_epoch147.pth,19.622881564096428,0.8754346986134369
net2,148,DehazeNet_epoch148.pth,19.3344087843422,0.8749311877502216
net2,149,DehazeNet_epoch149.pth,19.536679629801135,0.8766410258916525
net2,150,DehazeNet_epoch150.pth,19.210619687772233,0.8717832029522121
net2,151,DehazeNet_epoch151.pth,19.557091479211394,0.8743545750120619
net2,152,DehazeNet_epoch152.pth,19.594670587384254,0.8765333885246808
net2,153,DehazeNet_epoch153.pth,19.63448793231688,0.8754174913372006
net2,154,DehazeNet_epoch154.pth,19.318474532970704,0.876419562805403
net2,155,DehazeNet_epoch155.pth,19.678031024364547,0.8703654057927079
net2,156,DehazeNet_epoch156.pth,19.655165592894075,0.8762681727951115
net2,157,DehazeNet_epoch157.pth,19.632770835119146,0.8714318651336808
net2,158,DehazeNet_epoch158.pth,19.51216782121094,0.8764467746824831
net2,159,DehazeNet_epoch159.pth,19.48311028643736,0.8772870772653395
net2,160,DehazeNet_epoch160.pth,19.374062878822937,0.8771352295701329
net2,161,DehazeNet_epoch161.pth,19.612527438057363,0.8766617575982908
net2,162,DehazeNet_epoch162.pth,19.432403608817946,0.8765222393237315
net2,163,DehazeNet_epoch163.pth,19.191983267020515,0.871586808690557
net2,164,DehazeNet_epoch164.pth,19.68527958223157,0.8708252746302325
net2,165,DehazeNet_epoch165.pth,19.673103110674024,0.875042353932922
net2,166,DehazeNet_epoch166.pth,19.57283357935967,0.8767586005581273
net2,167,DehazeNet_epoch167.pth,19.67571858459752,0.875604034275622
net2,168,DehazeNet_epoch168.pth,19.53748864240235,0.8775746567888899
net2,169,DehazeNet_epoch169.pth,19.587294894182083,0.877155977236974
net2,170,DehazeNet_epoch170.pth,19.284772196042248,0.8727030686072043
net2,171,DehazeNet_epoch171.pth,19.32010883426529,0.8763565452428194
net2,172,DehazeNet_epoch172.pth,18.812782656347768,0.8665347251448188
net2,173,DehazeNet_epoch173.pth,19.3348877236415,0.877212608481074
net2,174,DehazeNet_epoch174.pth,19.37223577423442,0.873485846085114
net2,175,DehazeNet_epoch175.pth,19.633738597404733,0.8768987246939132
net2,176,DehazeNet_epoch176.pth,19.61654016228264,0.87716609886936
net2,177,DehazeNet_epoch177.pth,19.68030911211531,0.8756036128666069
net2,178,DehazeNet_epoch178.pth,19.67012963793803,0.8771532713412283
net2,179,DehazeNet_epoch179.pth,19.727974459056085,0.8753596941928367
net2,180,DehazeNet_epoch180.pth,19.32570490550518,0.8767313392193349
net2,181,DehazeNet_epoch181.pth,19.36731691220651,0.8776950968636407
net2,182,DehazeNet_epoch182.pth,19.587154524013812,0.875965414104519
net2,183,DehazeNet_epoch183.pth,19.617247126286905,0.8777178269368153
net2,184,DehazeNet_epoch184.pth,19.521107798611606,0.8785580862033833
net2,185,DehazeNet_epoch185.pth,19.454919729706784,0.8786316261336848
net2,186,DehazeNet_epoch186.pth,19.121622325965504,0.8734953425548695
net2,187,DehazeNet_epoch187.pth,19.549633540996503,0.8780766645589987
net2,188,DehazeNet_epoch188.pth,19.41458172591364,0.8764932827429252
net2,189,DehazeNet_epoch189.pth,19.736677389974762,0.8747073265763972
net2,190,DehazeNet_epoch190.pth,19.72684820123792,0.8759836701898126
net2,191,DehazeNet_epoch191.pth,19.46083541915493,0.8763864662375178
net2,192,DehazeNet_epoch192.pth,19.183013686641683,0.8762860863774389
net2,193,DehazeNet_epoch193.pth,19.423030359553476,0.8781902392705282
net2,194,DehazeNet_epoch194.pth,19.635768272227672,0.8775828719079435
net2,195,DehazeNet_epoch195.pth,19.63956936276667,0.8779949679806665
net2,196,DehazeNet_epoch196.pth,19.73308193098135,0.875769938732888
net2,197,DehazeNet_epoch197.pth,19.29988913666585,0.8765784557815548
net2,198,DehazeNet_epoch198.pth,19.58638114011124,0.8787208218891938
net2,199,DehazeNet_epoch199.pth,19.577737631925128,0.8786424507011283
