net,epoch,model,avg_psnr,avg_ssim
net2,82,DehazeNet_epoch82.pth,19.908609001548612,0.8734276506077174
net2,83,DehazeNet_epoch83.pth,19.80733213532487,0.874432188862759
net2,84,DehazeNet_epoch84.pth,19.972394394553877,0.8760481298208316
net2,85,DehazeNet_epoch85.pth,19.89515016120493,0.874866461596834
net2,86,DehazeNet_epoch86.pth,20.03702609714459,0.8743600272047158
net2,87,DehazeNet_epoch87.pth,19.951090826426988,0.8755914679206424
net2,88,DehazeNet_epoch88.pth,19.976463540669688,0.8752490585448146
net2,89,DehazeNet_epoch89.pth,19.736285770439657,0.8758833815889304
net2,90,DehazeNet_epoch90.pth,19.16265408183501,0.8658517932903771
net2,91,DehazeNet_epoch91.pth,19.83303412448983,0.8750003144100293
net2,92,DehazeNet_epoch92.pth,20.02167490273781,0.872945832804705
net2,93,DehazeNet_epoch93.pth,19.93680244216895,0.8761279820183508
net2,94,DehazeNet_epoch94.pth,19.87293114640842,0.8753354667464508
net2,95,DehazeNet_epoch95.pth,19.561234111221385,0.8723745693481537
net2,96,DehazeNet_epoch96.pth,19.862263657030006,0.8757222459967353
net2,97,DehazeNet_epoch97.pth,20.046054580199268,0.872686253791652
net2,98,DehazeNet_epoch98.pth,19.936649664734713,0.876063507968245
net2,99,DehazeNet_epoch99.pth,19.790644052611373,0.8735096160969602
net2,100,DehazeNet_epoch100.pth,20.01254214799184,0.8753567239211852
net2,101,DehazeNet_epoch101.pth,20.037160223409103,0.872373847384658
net2,102,DehazeNet_epoch102.pth,20.002168656903436,0.8751242652600032
net2,103,DehazeNet_epoch103.pth,19.6881285998935,0.8738714643679845
net2,104,DehazeNet_epoch104.pth,20.037578481731884,0.8710761562551248
net2,105,DehazeNet_epoch105.pth,19.522963537314645,0.869975376920169
net2,106,DehazeNet_epoch106.pth,19.899820131509816,0.8764685633362194
net2,107,DehazeNet_epoch107.pth,20.045088615654095,0.8749466691564901
net2,108,DehazeNet_epoch108.pth,19.656081807059756,0.8702792508397829
net2,109,DehazeNet_epoch109.pth,20.013041961952055,0.8753670000779545
net2,110,DehazeNet_epoch110.pth,19.81035227619928,0.8749617431393542
net2,111,DehazeNet_epoch111.pth,19.9452423171219,0.8763770029798433
net2,112,DehazeNet_epoch112.pth,19.831860709135416,0.8755950147050665
net2,113,DehazeNet_epoch113.pth,20.017122183638982,0.8746315031975418
net2,114,DehazeNet_epoch114.pth,19.855188307512304,0.8767017879141057
net2,115,DehazeNet_epoch115.pth,19.182154687143363,0.8689133898939201
net2,116,DehazeNet_epoch116.pth,19.901437329276675,0.8763098257130167
net2,117,DehazeNet_epoch117.pth,19.979153534458167,0.8754276021415689
net2,118,DehazeNet_epoch118.pth,20.058077618963438,0.8745177888739065
net2,119,DehazeNet_epoch119.pth,19.007450367178777,0.863459364558586
net2,120,DehazeNet_epoch120.pth,20.032293191821918,0.8743202170358971
net2,121,DehazeNet_epoch121.pth,19.68876593019974,0.8747366545457926
net2,122,DehazeNet_epoch122.pth,19.980530658995832,0.876161177621837
net2,123,DehazeNet_epoch123.pth,19.886894028240125,0.8765888599484474
net2,124,DehazeNet_epoch124.pth,19.78931097174538,0.8763001690152566
net2,125,DehazeNet_epoch125.pth,19.985103372201742,0.8759683611473269
net2,126,DehazeNet_epoch126.pth,19.750869866486862,0.8761714435331263
net2,127,DehazeNet_epoch127.pth,19.83863271774047,0.8768084728248757
net2,128,DehazeNet_epoch128.pth,20.06153093656061,0.8745408934448193
net2,129,DehazeNet_epoch129.pth,19.746036777046726,0.8752460118014243
net2,130,DehazeNet_epoch130.pth,20.02471138016274,0.8755083355199261
net2,131,DehazeNet_epoch131.pth,19.890588475397568,0.8770430090328819
net2,132,DehazeNet_epoch132.pth,19.98068291602485,0.8769841698675642
net2,133,DehazeNet_epoch133.pth,19.871093935776454,0.877236028449382
net2,134,DehazeNet_epoch134.pth,20.074949019021766,0.8750561084915058
net2,135,DehazeNet_epoch135.pth,20.0693319756272,0.8744152584704767
net2,136,DehazeNet_epoch136.pth,19.686840061714967,0.8750819869242576
net2,137,DehazeNet_epoch137.pth,20.063373421186125,0.8741785657529078
net2,138,DehazeNet_epoch138.pth,19.89960177490049,0.8767845596262279
net2,139,DehazeNet_epoch139.pth,20.01991496763544,0.8762020917386363
net2,140,DehazeNet_epoch140.pth,20.062986221433373,0.8742759970177328
net2,141,DehazeNet_epoch141.pth,19.95760793351796,0.877153247396085
net2,142,DehazeNet_epoch142.pth,19.93667612191098,0.8768837345604421
net2,143,DehazeNet_epoch143.pth,19.93394694928136,0.8762360707884354
net2,144,DehazeNet_epoch144.pth,19.9891061976485,0.8771839568359767
net2,145,DehazeNet_epoch145.pth,20.077296141005128,0.8751980318709904
net2,146,DehazeNet_epoch146.pth,19.936699597237983,0.8769296806190124
net2,147,DehazeNet_epoch147.pth,20.015749638053645,0.8763863856035616
net2,148,DehazeNet_epoch148.pth,19.756383201893385,0.8761921275969782
net2,149,DehazeNet_epoch149.pth,19.942090449476233,0.8771636364518821
net2,150,DehazeNet_epoch150.pth,19.633301248314584,0.8733005885403726
net2,151,DehazeNet_epoch151.pth,19.963573717042728,0.87573147949953
net2,152,DehazeNet_epoch152.pth,19.992753161192752,0.8769786787673051
net2,153,DehazeNet_epoch153.pth,20.028613815162608,0.8756774156123012
net2,154,DehazeNet_epoch154.pth,19.734218604910428,0.8770288400309767
net2,155,DehazeNet_epoch155.pth,20.02743183071136,0.8705659424634566
net2,156,DehazeNet_epoch156.pth,20.042299949979522,0.8767946660021775
net2,157,DehazeNet_epoch157.pth,19.999523176992994,0.873166319965402
net2,158,DehazeNet_epoch158.pth,19.92429957736071,0.876647305105002
net2,159,DehazeNet_epoch159.pth,19.894728882183355,0.8779927259407349
net2,160,DehazeNet_epoch160.pth,19.784949325280085,0.8776750120372524
net2,161,DehazeNet_epoch161.pth,20.00618108785412,0.8772980319972673
net2,162,DehazeNet_epoch162.pth,19.846196239059026,0.8773102161784139
net2,163,DehazeNet_epoch163.pth,19.61509300781921,0.8732270561941229
net2,164,DehazeNet_epoch164.pth,20.023745446241897,0.8710265890603545
net2,165,DehazeNet_epoch165.pth,20.05641140489526,0.8753537004214201
net2,166,DehazeNet_epoch166.pth,19.978788157947996,0.877614704210705
net2,167,DehazeNet_epoch167.pth,20.0597605322855,0.8766330404057427
net2,168,DehazeNet_epoch168.pth,19.9421834017739,0.8781609054444909
net2,169,DehazeNet_epoch169.pth,19.993920546189226,0.8776491834804112
net2,170,DehazeNet_epoch170.pth,19.70742032718621,0.8742591733036538
net2,171,DehazeNet_epoch171.pth,19.734212375511667,0.8773487696809823
net2,172,DehazeNet_epoch172.pth,19.226892625464625,0.8682809749238687
net2,173,DehazeNet_epoch173.pth,19.746672605878505,0.8778186702120101
net2,174,DehazeNet_epoch174.pth,19.793419009532766,0.8751083963829186
net2,175,DehazeNet_epoch175.pth,20.021373273432943,0.8771061674381503
net2,176,DehazeNet_epoch176.pth,20.00830985417894,0.8777699820317201
net2,177,DehazeNet_epoch177.pth,20.05761468801609,0.8758865442622619
net2,178,DehazeNet_epoch178.pth,20.05598154182485,0.8776531990626208
net2,179,DehazeNet_epoch179.pth,20.08320326557269,0.8759703760685306
net2,180,DehazeNet_epoch180.pth,19.7429322164326,0.8778874995053391
net2,181,DehazeNet_epoch181.pth,19.786195547429582,0.8786241374400585
net2,182,DehazeNet_epoch182.pth,19.987028588857964,0.8773415625870487
net2,183,DehazeNet_epoch183.pth,20.011216745177737,0.8783024978085174
net2,184,DehazeNet_epoch184.pth,19.932184506545948,0.8790648778743368
net2,185,DehazeNet_epoch185.pth,19.869965565037408,0.8791397378002656
net2,186,DehazeNet_epoch186.pth,19.539855463622462,0.8748906873670885
net2,187,DehazeNet_epoch187.pth,19.954864019494607,0.8783591258780247
net2,188,DehazeNet_epoch188.pth,19.83281938244714,0.8777704287982456
net2,189,DehazeNet_epoch189.pth,20.085669112343584,0.8751707498969218
net2,190,DehazeNet_epoch190.pth,20.089561501289126,0.8765916577892806
net2,191,DehazeNet_epoch191.pth,19.871371598841346,0.8777239628436765
net2,192,DehazeNet_epoch192.pth,19.598673832539063,0.8774029245353532
net2,193,DehazeNet_epoch193.pth,19.844586201131172,0.8792482590071159
net2,194,DehazeNet_epoch194.pth,20.037043987437453,0.877934853050382
net2,195,DehazeNet_epoch195.pth,20.0333672769427,0.8788090754087944
net2,196,DehazeNet_epoch196.pth,20.085723420991954,0.8763440634934813
net2,197,DehazeNet_epoch197.pth,19.721346776025392,0.8778402663422012
net2,198,DehazeNet_epoch198.pth,19.98204994558833,0.8793381537227243
net2,199,DehazeNet_epoch199.pth,19.97730204589923,0.8790201270091371
