net,epoch,model,avg_psnr,avg_ssim
net1,73,DehazeNet_epoch73.pth,19.643227114264413,0.8732049361661867
net1,74,DehazeNet_epoch74.pth,19.609522777121885,0.8751205595525297
net1,75,DehazeNet_epoch75.pth,19.674791582328655,0.8733131783204274
net1,76,DehazeNet_epoch76.pth,19.406830733886398,0.8750366565880475
net1,77,DehazeNet_epoch77.pth,19.62551356884398,0.8746893590575343
net1,78,DehazeNet_epoch78.pth,19.367354651157353,0.8744231336586945
net1,79,DehazeNet_epoch79.pth,19.488127549485764,0.8758619560135735
net1,80,DehazeNet_epoch80.pth,19.518119074912804,0.8748669245758572
net1,81,DehazeNet_epoch81.pth,19.193930985583833,0.8730800150333343
net1,82,DehazeNet_epoch82.pth,19.463997355993744,0.8754023340967921
net1,83,DehazeNet_epoch83.pth,19.670646638870572,0.8741686311331358
net1,84,DehazeNet_epoch84.pth,19.569990538480198,0.8760341775488925
net1,85,DehazeNet_epoch85.pth,19.48480922186069,0.8749234999144996
net1,86,DehazeNet_epoch86.pth,19.352652681348395,0.8741451160864787
net1,87,DehazeNet_epoch87.pth,19.604968083224684,0.8755919958378101
net1,88,DehazeNet_epoch88.pth,19.379442102868033,0.8751835098137727
net1,89,DehazeNet_epoch89.pth,19.626383968887264,0.8754638076365531
net1,90,DehazeNet_epoch90.pth,19.390707881303882,0.875644261742736
net1,91,DehazeNet_epoch91.pth,19.626701294510607,0.8744696756382963
net1,92,DehazeNet_epoch92.pth,19.19068818285877,0.8734959110662386
net1,93,DehazeNet_epoch93.pth,18.75767520337521,0.8668058907186186
net1,94,DehazeNet_epoch94.pth,19.365433802801775,0.8748431430982279
net1,95,DehazeNet_epoch95.pth,19.452814503695144,0.8755532042519586
net1,96,DehazeNet_epoch96.pth,19.503839504057186,0.8758436613254719
net1,97,DehazeNet_epoch97.pth,19.544010357600012,0.8755269001971733
net1,98,DehazeNet_epoch98.pth,19.451681840296366,0.8752888888568133
net1,99,DehazeNet_epoch99.pth,19.49607247958915,0.8756475565550444
net1,100,DehazeNet_epoch100.pth,19.539529762576013,0.8747808811841188
net1,101,DehazeNet_epoch101.pth,19.4907551696903,0.8757353209041141
net1,102,DehazeNet_epoch102.pth,19.576825424633608,0.8748062099661078
net1,103,DehazeNet_epoch103.pth,19.583787741185454,0.8743825179260891
net1,104,DehazeNet_epoch104.pth,19.50264860075097,0.8755527589772198
net1,105,DehazeNet_epoch105.pth,19.56687871779638,0.8755016425350407
net1,106,DehazeNet_epoch106.pth,18.896061033829262,0.8664030334851643
net1,107,DehazeNet_epoch107.pth,19.48364576640869,0.8759697232100818
net1,108,DehazeNet_epoch108.pth,19.507141609753454,0.8754977065104025
net1,109,DehazeNet_epoch109.pth,19.447101020879213,0.8756760548841249
net1,110,DehazeNet_epoch110.pth,19.454313641421138,0.8748077746626135
net1,111,DehazeNet_epoch111.pth,19.22172225127166,0.8734755728755508
net1,112,DehazeNet_epoch112.pth,19.557274354475854,0.8754266564015512
net1,113,DehazeNet_epoch113.pth,19.655602170752925,0.8728352975439619
net1,114,DehazeNet_epoch114.pth,19.623452867559827,0.8745709779085936
net1,115,DehazeNet_epoch115.pth,19.434614935719562,0.8755041137113944
net1,116,DehazeNet_epoch116.pth,19.432815172920037,0.8749688350641215
net1,117,DehazeNet_epoch117.pth,19.570408289925794,0.8759261370600164
net1,118,DehazeNet_epoch118.pth,19.440990983540825,0.8756256252676398
net1,119,DehazeNet_epoch119.pth,19.54038377633042,0.8757273391918378
net1,120,DehazeNet_epoch120.pth,19.449750597623513,0.8750174984082326
net1,121,DehazeNet_epoch121.pth,19.33947756974026,0.8745777009127734
net1,122,DehazeNet_epoch122.pth,19.407055003802125,0.8752852528839856
net1,123,DehazeNet_epoch123.pth,19.62094902648401,0.8755437982332958
net1,124,DehazeNet_epoch124.pth,19.600827778988286,0.8707053591539194
